state_name,district_name,block_tehsil_name,village_name,s_no_of_scheme,ref_scheme_type_surface_flow_name,ref_scheme_type_surface_lift_name,ref_scheme_owner_name,total_owners_holding,ref_scheme_owner_social_status_name,gender_name,commissioning_period_display,scheme_construction_cost,scheme_machinery_cost,scheme_maintainence_cost,finance_source_name,finance_source_name2,construction_subsidy,machinery_subsidy,scheme_status_name,not_in_use_years,scheme_status_reason_temporarily_name,scheme_status_reason_permanently_name,water_distribution_method_name,lifting_device_type_name,lifting_device_enrgy_source_name,horse_power_of_lifting_device,pump_operating_days_kharif_season,pump_operating_days_rabi_season,pump_operating_days_perennial_season,pump_operating_days_other_season,avg_pumping_per_day_kharif_season,avg_pumping_per_day_rabi_season,avg_pumping_per_day_perennial_season,avg_pumping_per_day_other_season,ref_selection_id_located_in_major_medium_scheme_name,command_area_name,ref_reason_command_area_name,ref_scheme_recharge_of_ground_water_name,culturable_command_area,ipc_kharif_season,ipc_rabi_season,ipc_perennial_season,ipc_other_season,ipc_total,ipu_kharif_season,ipu_rabi_season,ipu_perennial_season,ipu_other_season,ipu_total,ref_selection_id_under_utilisation_name,ref_reason_for_under_utilisation_name,scheme_designed_storage,ref_filled_up_storage_name,ref_filled_up_storage_space_name,villages_covered,s_no_scheme_within_village_in_water_body,total_no_of_schemes_in_village_above_water_body
RAJASTHAN,SAWAI MADHOPUR,WAZIRPUR,KHIDARPUR,4,NA,On-drain/canal,Panchayat Owned,NA,NA,NA,Up to 2013-2014,70000,60000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,40,0,0,NA,12,NA,NA,Yes,NA,NA,No,2,0,2,0,0,2,0,2,0,0,2,No,NA,NA,NA,NA,4,4,1
RAJASTHAN,SAWAI MADHOPUR,WAZIRPUR,PEELOUDA,122,NA,Others,Owned by individual farmer,6.34,Scheduled-caste,Male,Up to 2013-2014,85000,40000,5000,Own savings,NA,52500,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,12,0,0,NA,8,NA,NA,Yes,NA,NA,No,4.77,0,4.77,0,0,4.77,0,4.77,0,0,4.77,No,NA,NA,NA,NA,1,122,1
RAJASTHAN,SAWAI MADHOPUR,WAZIRPUR,PEELOUDA,61,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2015-2016,80000,40000,5500,NA,NA,52500,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,10,0,0,NA,8,NA,NA,Yes,NA,NA,No,3.5,0,3.5,0,0,3.5,0,3.5,0,0,3.5,No,NA,NA,NA,NA,1,61,1
RAJASTHAN,SAWAI MADHOPUR,WAZIRPUR,KHIDARPUR,5,NA,On-drain/canal,Panchayat Owned,NA,NA,NA,Up to 2013-2014,90000,60000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,50,0,0,NA,15,NA,NA,Yes,NA,NA,No,0.45,0,0.45,0,0,0.45,0,0.45,0,0,0.45,No,NA,NA,NA,NA,4,5,1
RAJASTHAN,SAWAI MADHOPUR,WAZIRPUR,PEELOUDA,170,NA,Others,Owned by individual farmer,9.07,Scheduled-tribe,Male,Up to 2013-2014,90000,40000,5000,Own savings,NA,52500,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,10,0,0,NA,9,NA,NA,Yes,NA,NA,No,4.6,0,4.6,0,0,4.6,0,4.6,0,0,4.6,No,NA,NA,NA,NA,1,170,1
RAJASTHAN,SAWAI MADHOPUR,WAZIRPUR,MAHANANDPUR DAYODHYA,1,NA,On-drain/canal,Panchayat Owned,NA,NA,NA,Up to 2013-2014,60000,50000,10000,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,60,0,0,NA,10,NA,NA,Yes,NA,NA,No,4,0,4,0,0,4,0,4,0,0,4,No,NA,NA,NA,NA,4,1,1
RAJASTHAN,SAWAI MADHOPUR,WAZIRPUR,PEELOUDA,176,NA,Others,Owned by individual farmer,1.82,Scheduled-tribe,Female,Up to 2013-2014,120000,40000,0,Own savings,NA,52500,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,10,0,0,NA,8,NA,NA,Yes,NA,NA,No,3.2,0,3.2,0,0,3.2,0,3.2,0,0,3.2,No,NA,NA,NA,NA,1,176,1
RAJASTHAN,SAWAI MADHOPUR,WAZIRPUR,PEELOUDA,171,NA,Others,Owned by individual farmer,4.07,Scheduled-tribe,Male,During 2016-2017,90000,40000,5000,Own savings,NA,6300,12000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,10,0,0,NA,10,NA,NA,Yes,NA,NA,No,4.6,0,4.6,0,0,4.6,0,4.6,0,0,4.6,No,NA,NA,NA,NA,1,171,1
RAJASTHAN,SAWAI MADHOPUR,WAZIRPUR,PEELOUDA,123,NA,Others,Owned by individual farmer,5.79,Scheduled-caste,Male,During 2015-2016,85000,40000,5000,Own savings,NA,63000,12000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,12,0,0,NA,8,NA,NA,Yes,NA,NA,No,4.75,0,4.75,0,0,4.75,0,4.75,0,0,4.75,No,NA,NA,NA,NA,1,123,1
RAJASTHAN,SAWAI MADHOPUR,WAZIRPUR,MAHANANDPUR DAYODHYA,2,NA,On-drain/canal,Panchayat Owned,NA,NA,NA,During 2014-2015,60000,50000,12000,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,60,0,0,NA,12,NA,NA,Yes,NA,NA,No,3,0,3,0,0,3,0,3,0,0,3,No,NA,NA,NA,NA,4,2,1
RAJASTHAN,SAWAI MADHOPUR,WAZIRPUR,PEELOUDA,62,NA,Others,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,85000,40000,5500,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,12,0,0,NA,9,NA,NA,Yes,NA,NA,No,3.6,0,3.6,0,0,3.6,0,3.6,0,0,3.6,No,NA,NA,NA,NA,1,62,1
RAJASTHAN,SAWAI MADHOPUR,WAZIRPUR,MAHANANDPUR DAYODHYA,3,NA,On-drain/canal,Panchayat Owned,NA,NA,NA,During 2014-2015,65000,20000,12000,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,60,0,0,NA,10,NA,NA,Yes,NA,NA,No,3,0,3,0,0,3,0,3,0,0,3,No,NA,NA,NA,NA,4,3,1
RAJASTHAN,SAWAI MADHOPUR,WAZIRPUR,PEELOUDA,172,NA,Others,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,90000,40000,5000,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,12,0,0,NA,10,NA,NA,Yes,NA,NA,No,4.6,0,4.6,0,0,4.6,0,4.6,0,0,4.6,No,NA,NA,NA,NA,1,172,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,27,NA,Others,Govt. Owned,NA,NA,NA,Up to 2013-2014,0,45000,0,NA,NA,0,5000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,15,0,22,0,0,NA,21,NA,NA,Yes,NA,NA,No,15.2,0,15.2,0,0,15.2,0,15.2,0,0,15.2,No,NA,NA,NA,NA,1,27,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,28,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2015-2016,97000,34000,2500,NA,NA,52000,2000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,18,0,0,NA,6,NA,NA,Yes,NA,NA,No,5.45,0,5.45,0,0,5.45,0,5.45,0,0,5.45,No,NA,NA,NA,NA,1,28,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,29,NA,Others,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,90000,34000,2500,NA,NA,0,2000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,20,0,0,NA,8,NA,NA,Yes,NA,NA,No,4.89,0,4.89,0,0,4.89,0,4.89,0,0,4.89,No,NA,NA,NA,NA,1,29,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,30,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2015-2016,97000,35000,2800,NA,NA,52000,4000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,15,0,0,NA,5,NA,NA,Yes,NA,NA,No,5.91,0,5.91,0,0,5.91,0,5.91,0,0,5.91,No,NA,NA,NA,NA,1,30,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,31,NA,Others,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,0,28000,0,NA,NA,0,4000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,16,0,0,NA,8,NA,NA,Yes,NA,NA,No,16.35,0,16.35,0,0,16.35,0,16.35,0,0,16.35,No,NA,NA,NA,NA,1,31,1
RAJASTHAN,SAWAI MADHOPUR,WAZIRPUR,PEELOUDA,124,NA,Others,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,85000,40000,5000,NA,NA,63000,12000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,12,0,0,NA,8,NA,NA,Yes,NA,NA,No,4.75,0,4.75,0,0,4.75,0,4.75,0,0,4.75,No,NA,NA,NA,NA,1,124,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,33,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2015-2016,96000,32000,3000,NA,NA,52000,5000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,20,0,0,NA,10,NA,NA,Yes,NA,NA,No,4.1,0,4.1,0,0,4.1,0,4.1,0,0,4.1,No,NA,NA,NA,NA,1,33,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,34,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2015-2016,98000,28000,3000,NA,NA,0,8000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,16,0,0,NA,9,NA,NA,Yes,NA,NA,No,4.56,0,4.56,0,0,4.56,0,4.56,0,0,4.56,No,NA,NA,NA,NA,1,34,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,35,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2015-2016,94000,32000,3100,NA,NA,52000,8000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,18,0,0,NA,11,NA,NA,Yes,NA,NA,No,5.25,0,5.25,0,0,5.25,0,5.25,0,0,5.25,No,NA,NA,NA,NA,1,35,1
RAJASTHAN,SAWAI MADHOPUR,WAZIRPUR,PEELOUDA,125,NA,Others,Owned by individual farmer,5.89,Scheduled-caste,Male,Up to 2013-2014,90000,40000,5000,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,12,0,0,NA,8,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,NA,NA,NA,1,125,1
RAJASTHAN,SAWAI MADHOPUR,WAZIRPUR,MAHANANDPUR DAYODHYA,4,NA,On-drain/canal,Panchayat Owned,NA,NA,NA,During 2014-2015,65000,20000,15000,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,60,0,0,NA,12,NA,NA,Yes,NA,NA,No,3,0,3,0,0,3,0,3,0,0,3,No,NA,NA,NA,NA,4,4,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,37,NA,Others,Govt. Owned,NA,NA,NA,Up to 2013-2014,0,45000,0,NA,NA,0,2000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,15,0,24,0,0,NA,18,NA,NA,Yes,NA,NA,No,18.58,0,18.58,0,0,18.58,0,18.58,0,0,18.58,No,NA,NA,NA,NA,1,37,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,38,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2014-2015,92000,28000,2700,NA,NA,52000,5000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,12,0,0,NA,10,NA,NA,Yes,NA,NA,No,5.45,0,5.45,0,0,5.45,0,5.45,0,0,5.45,No,NA,NA,NA,NA,1,38,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,39,NA,Others,Govt. Owned,NA,NA,NA,Up to 2013-2014,0,45000,0,NA,NA,0,5000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,15,0,28,0,0,NA,20,NA,NA,Yes,NA,NA,No,16.9,0,16.9,0,0,16.9,0,16.9,0,0,16.9,No,NA,NA,NA,NA,1,39,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,40,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2015-2016,96000,35000,2680,NA,NA,52000,5000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,14,0,0,NA,8,NA,NA,Yes,NA,NA,No,4.78,0,4.78,0,0,4.78,0,4.78,0,0,4.78,No,NA,NA,NA,NA,1,40,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,41,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2016-2017,105000,40000,1000,NA,NA,58000,8000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,15,0,0,NA,6,NA,NA,Yes,NA,NA,No,4.71,0,4.71,0,0,4.71,0,4.71,0,0,4.71,No,NA,NA,NA,NA,1,41,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,42,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2015-2016,94000,28000,2400,NA,NA,0,8000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,11,0,0,NA,8,NA,NA,Yes,NA,NA,No,4.67,0,4.67,0,0,4.67,0,4.67,0,0,4.67,No,NA,NA,NA,NA,1,42,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,43,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2015-2016,98000,32000,2100,NA,NA,52000,5000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,12,0,0,NA,9,NA,NA,Yes,NA,NA,No,5.82,0,5.82,0,0,5.82,0,5.82,0,0,5.82,No,NA,NA,NA,NA,1,43,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,44,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2015-2016,98000,32000,2300,NA,NA,52000,2000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,18,0,0,NA,8,NA,NA,Yes,NA,NA,No,4.98,0,4.98,0,0,4.98,0,4.98,0,0,4.98,No,NA,NA,NA,NA,1,44,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,45,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2014-2015,92000,35000,2800,NA,NA,52000,8000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,13,0,0,NA,8,NA,NA,Yes,NA,NA,No,5.86,0,5.86,0,0,5.86,0,5.86,0,0,5.86,No,NA,NA,NA,NA,1,45,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,46,NA,Others,Govt. Owned,NA,NA,NA,Up to 2013-2014,0,50000,0,NA,NA,0,8000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,15,0,28,0,0,NA,18,NA,NA,Yes,NA,NA,No,17.75,0,17.75,0,0,17.75,0,17.75,0,0,17.75,No,NA,NA,NA,NA,1,46,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,47,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2015-2016,96000,40000,3000,NA,NA,0,8000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,16,0,0,NA,10,NA,NA,Yes,NA,NA,No,5.72,0,5.72,0,0,5.72,0,5.72,0,0,5.72,No,NA,NA,NA,NA,1,47,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,48,NA,Others,Govt. Owned,NA,NA,NA,Up to 2013-2014,0,45000,0,NA,NA,0,5000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,15,0,25,0,0,NA,22,NA,NA,Yes,NA,NA,No,19.12,0,19.12,0,0,19.12,0,19.12,0,0,19.12,No,NA,NA,NA,NA,1,48,1
RAJASTHAN,SAWAI MADHOPUR,WAZIRPUR,PEELOUDA,173,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2016-2017,95000,40000,5000,NA,NA,6300,12000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,10,0,0,NA,12,NA,NA,Yes,NA,NA,No,4.9,0,4.9,0,0,4.9,0,4.9,0,0,4.9,No,NA,NA,NA,NA,1,173,1
RAJASTHAN,SAWAI MADHOPUR,WAZIRPUR,PEELOUDA,126,NA,Others,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,90000,40000,5500,NA,NA,52500,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,10,0,0,NA,8,NA,NA,Yes,NA,NA,No,4.77,0,4.77,0,0,4.77,0,4.77,0,0,4.77,No,NA,NA,NA,NA,1,126,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,50,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2015-2016,94000,32000,2800,NA,NA,52000,5000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,15,0,0,NA,7,NA,NA,Yes,NA,NA,No,5.97,0,5.97,0,0,5.97,0,5.97,0,0,5.97,No,NA,NA,NA,NA,1,50,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,51,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2015-2016,94000,32000,2600,NA,NA,0,8000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,16,0,0,NA,7,NA,NA,Yes,NA,NA,No,5.67,0,5.67,0,0,5.67,0,5.67,0,0,5.67,No,NA,NA,NA,NA,1,51,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,52,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2015-2016,94000,35000,2800,NA,NA,0,5000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,18,0,0,NA,7,NA,NA,Yes,NA,NA,No,4.82,0,4.82,0,0,4.82,0,4.82,0,0,4.82,No,NA,NA,NA,NA,1,52,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,53,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2014-2015,92000,30000,2400,NA,NA,52000,5000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,15,0,0,NA,8,NA,NA,Yes,NA,NA,No,4.46,0,4.46,0,0,4.46,0,4.46,0,0,4.46,No,NA,NA,NA,NA,1,53,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,54,NA,Others,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,8000,30000,3000,NA,NA,0,5000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,15,0,0,NA,10,NA,NA,Yes,NA,NA,No,3.78,0,3.78,0,0,3.78,0,3.78,0,0,3.78,No,NA,NA,NA,NA,1,54,1
RAJASTHAN,SAWAI MADHOPUR,WAZIRPUR,PEELOUDA,132,NA,Others,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,90000,40000,5500,NA,NA,52500,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,9,0,0,NA,8,NA,NA,Yes,NA,NA,No,3.6,0,3.6,0,0,3.6,0,3.6,0,0,3.6,No,NA,NA,NA,NA,1,132,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,55,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2015-2016,94000,32000,3200,NA,NA,52000,4000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,18,0,0,NA,10,NA,NA,Yes,NA,NA,No,5.2,0,5.2,0,0,5.2,0,5.2,0,0,5.2,No,NA,NA,NA,NA,1,55,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,56,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2014-2015,92000,32000,3100,NA,NA,0,4000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,15,0,19,0,0,NA,10,NA,NA,Yes,NA,NA,No,5.35,0,5.35,0,0,5.35,0,5.35,0,0,5.35,No,NA,NA,NA,NA,1,56,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,57,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2014-2015,92000,34000,3000,NA,NA,52000,5000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,17,0,0,NA,8,NA,NA,Yes,NA,NA,No,5.67,0,5.67,0,0,5.67,0,5.67,0,0,5.67,No,NA,NA,NA,NA,1,57,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,58,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2014-2015,90000,34000,2800,NA,NA,52000,6000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,18,0,0,NA,9,NA,NA,Yes,NA,NA,No,6.01,0,6.01,0,0,6.01,0,6.01,0,0,6.01,No,NA,NA,NA,NA,1,58,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,59,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2015-2016,94000,35000,2900,NA,NA,0,8000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,16,0,0,NA,8,NA,NA,Yes,NA,NA,No,5.72,0,5.72,0,0,5.72,0,5.72,0,0,5.72,No,NA,NA,NA,NA,1,59,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,60,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2015-2016,96000,35000,2800,NA,NA,52000,8000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,12,0,0,NA,7,NA,NA,Yes,NA,NA,No,5.67,0,5.67,0,0,5.67,0,5.67,0,0,5.67,No,NA,NA,NA,NA,1,60,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,62,NA,Others,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,88000,98000,2590,NA,NA,0,5000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,16,0,0,NA,6,NA,NA,Yes,NA,NA,No,4.78,0,4.78,0,0,4.78,0,4.78,0,0,4.78,No,NA,NA,NA,NA,1,62,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,63,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2015-2016,90000,34000,2500,NA,NA,0,6000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,14,0,0,NA,8,NA,NA,Yes,NA,NA,No,5.29,0,5.29,0,0,5.29,0,5.29,0,0,5.29,No,NA,NA,NA,NA,1,63,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,64,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2015-2016,94000,32000,2800,NA,NA,52000,6000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,11,0,0,NA,6,NA,NA,Yes,NA,NA,No,6.02,0,6.02,0,0,6.02,0,6.02,0,0,6.02,No,NA,NA,NA,NA,1,64,1
RAJASTHAN,SAWAI MADHOPUR,WAZIRPUR,MAHANANDPUR DAYODHYA,5,NA,On-drain/canal,Panchayat Owned,NA,NA,NA,During 2014-2015,64000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,60,0,0,NA,8,NA,NA,Yes,NA,NA,No,3.66,0,3.66,0,0,3.66,0,3.66,0,0,3.66,No,NA,NA,NA,NA,4,5,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,65,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2015-2016,95000,34000,3000,NA,NA,0,6000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,15,0,18,0,0,NA,6,NA,NA,Yes,NA,NA,No,5.24,0,5.24,0,0,5.24,0,5.24,0,0,5.24,No,NA,NA,NA,NA,1,65,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,66,NA,Others,Govt. Owned,NA,NA,NA,Up to 2013-2014,0,45000,0,NA,NA,0,2000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,23,0,0,NA,21,NA,NA,Yes,NA,NA,No,25.52,0,25.52,0,0,25.52,0,25.52,0,0,25.52,No,NA,NA,NA,NA,1,66,1
RAJASTHAN,SAWAI MADHOPUR,WAZIRPUR,MAHANANDPUR DAYODHYA,6,NA,On-drain/canal,Panchayat Owned,NA,NA,NA,During 2014-2015,64000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,60,0,0,NA,8,NA,NA,Yes,NA,NA,No,2,0,2,0,0,2,0,2,0,0,2,No,NA,NA,NA,NA,4,6,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,67,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2014-2015,96000,28000,3100,NA,NA,0,5000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,20,0,0,NA,8,NA,NA,Yes,NA,NA,No,5.45,0,5.45,0,0,5.45,0,5.45,0,0,5.45,No,NA,NA,NA,NA,1,67,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,68,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2014-2015,92000,28000,3200,NA,NA,0,5000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,15,0,0,NA,9,NA,NA,Yes,NA,NA,No,4.92,0,4.92,0,0,4.92,0,4.92,0,0,4.92,No,NA,NA,NA,NA,1,68,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,69,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2015-2016,97000,32000,2800,NA,NA,52000,5000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,16,0,0,NA,8,NA,NA,Yes,NA,NA,No,4.89,0,4.89,0,0,4.89,0,4.29,0,0,4.29,No,NA,NA,NA,NA,1,69,1
RAJASTHAN,SAWAI MADHOPUR,WAZIRPUR,MAHANANDPUR DAYODHYA,7,NA,On-drain/canal,Panchayat Owned,NA,NA,NA,During 2014-2015,63000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,60,0,0,NA,8,NA,NA,Yes,NA,NA,No,2,0,2,0,0,2,0,2,0,0,2,No,NA,NA,NA,NA,4,7,1
RAJASTHAN,TONK,TODARAISINGH,PANVALIYA,70,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2015-2016,96000,32000,2900,NA,NA,52000,2000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,18,0,0,NA,10,NA,NA,Yes,NA,NA,No,5.2,0,5.2,0,0,5.2,0,5.2,0,0,5.2,No,NA,NA,NA,NA,1,70,1
RAJASTHAN,SAWAI MADHOPUR,WAZIRPUR,MAHANANDPUR DAYODHYA,8,NA,On-drain/canal,Panchayat Owned,NA,NA,NA,During 2014-2015,64000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,60,0,0,NA,8,NA,NA,Yes,NA,NA,No,2,0,2,0,0,2,0,2,0,0,2,No,NA,NA,NA,NA,4,8,1
